trivsel
elD,3.75
elB,3.66666666666667
kjel,3.66666666666667
elE,4.31578947368421
real,2.6551724137931
sent2,2.5
verk,2.77777777777778
bygg,2.5
sent1,2.54545454545455
hand,3.25
tapir,2.75
berg,1.33333333333333
gamEl,3.83333333333333
hoved,2.75
varme,3.33333333333333
gruve,3.2
gamFys,3.5
itSyd,2
kjemi1,2
kjemi2,5
elA,4.5
kjemi5,2
